id,score,metric_name
638,1.0,accuracy
639,0.0,accuracy
640,0.0,accuracy
641,0.0,accuracy
642,1.0,accuracy
643,1.0,accuracy
644,1.0,accuracy
645,1.0,accuracy
646,1.0,accuracy
647,1.0,accuracy
648,0.0,accuracy
649,1.0,accuracy
650,1.0,accuracy
651,1.0,accuracy
652,1.0,accuracy
653,1.0,accuracy
654,1.0,accuracy
655,1.0,accuracy
656,1.0,accuracy
657,0.0,accuracy
658,1.0,accuracy
659,1.0,accuracy
660,1.0,accuracy
661,1.0,accuracy
662,1.0,accuracy
663,1.0,accuracy
664,1.0,accuracy
665,1.0,accuracy
666,1.0,accuracy
667,1.0,accuracy
668,1.0,accuracy
669,1.0,accuracy
670,0.0,accuracy
671,1.0,accuracy
672,1.0,accuracy
673,1.0,accuracy
674,1.0,accuracy
675,1.0,accuracy
676,1.0,accuracy
677,1.0,accuracy
678,1.0,accuracy
679,1.0,accuracy
680,1.0,accuracy
681,1.0,accuracy
682,1.0,accuracy
683,0.0,accuracy
684,0.0,accuracy
685,1.0,accuracy
686,1.0,accuracy
687,1.0,accuracy
688,1.0,accuracy
689,1.0,accuracy
690,1.0,accuracy
691,1.0,accuracy
692,0.0,accuracy
693,1.0,accuracy
694,1.0,accuracy
695,1.0,accuracy
696,1.0,accuracy
697,1.0,accuracy
698,1.0,accuracy
699,1.0,accuracy
700,1.0,accuracy
701,1.0,accuracy
702,1.0,accuracy
703,1.0,accuracy
704,1.0,accuracy
705,1.0,accuracy
706,1.0,accuracy
707,1.0,accuracy
708,1.0,accuracy
709,1.0,accuracy
710,0.0,accuracy
711,1.0,accuracy
712,1.0,accuracy
713,1.0,accuracy
714,1.0,accuracy
715,1.0,accuracy
716,1.0,accuracy
717,1.0,accuracy
718,1.0,accuracy
719,0.0,accuracy
720,1.0,accuracy
721,0.0,accuracy
722,1.0,accuracy
723,1.0,accuracy
724,0.0,accuracy
725,0.0,accuracy
726,0.0,accuracy
727,1.0,accuracy
728,0.0,accuracy
729,1.0,accuracy
730,1.0,accuracy
731,1.0,accuracy
732,0.0,accuracy
733,1.0,accuracy
734,1.0,accuracy
735,1.0,accuracy
736,0.0,accuracy
737,1.0,accuracy
738,0.0,accuracy
739,1.0,accuracy
740,1.0,accuracy
741,1.0,accuracy
742,0.0,accuracy
743,1.0,accuracy
744,0.0,accuracy
745,1.0,accuracy
746,1.0,accuracy
747,1.0,accuracy
748,1.0,accuracy
749,1.0,accuracy
750,1.0,accuracy
751,1.0,accuracy
752,0.0,accuracy
753,1.0,accuracy
754,1.0,accuracy
755,0.0,accuracy
756,1.0,accuracy
757,1.0,accuracy
758,1.0,accuracy
759,1.0,accuracy
760,1.0,accuracy
761,1.0,accuracy
762,1.0,accuracy
763,1.0,accuracy
764,1.0,accuracy
765,1.0,accuracy
766,1.0,accuracy
767,1.0,accuracy
768,1.0,accuracy
769,1.0,accuracy
770,1.0,accuracy
771,1.0,accuracy
772,1.0,accuracy
773,1.0,accuracy
774,0.0,accuracy
775,1.0,accuracy
776,1.0,accuracy
777,1.0,accuracy
778,0.0,accuracy
779,0.0,accuracy
780,1.0,accuracy
781,1.0,accuracy
782,1.0,accuracy
783,1.0,accuracy
784,1.0,accuracy
785,1.0,accuracy
786,1.0,accuracy
787,1.0,accuracy
788,1.0,accuracy
789,1.0,accuracy
790,0.0,accuracy
791,1.0,accuracy
792,1.0,accuracy
793,1.0,accuracy
794,1.0,accuracy
795,1.0,accuracy
796,1.0,accuracy
797,1.0,accuracy
798,1.0,accuracy
799,1.0,accuracy
800,1.0,accuracy
801,1.0,accuracy
802,1.0,accuracy
803,1.0,accuracy
804,1.0,accuracy
805,1.0,accuracy
806,0.0,accuracy
807,1.0,accuracy
808,0.0,accuracy
809,1.0,accuracy
810,1.0,accuracy
811,1.0,accuracy
812,1.0,accuracy
813,1.0,accuracy
814,1.0,accuracy
815,1.0,accuracy
816,1.0,accuracy
817,1.0,accuracy
818,1.0,accuracy
819,1.0,accuracy
820,1.0,accuracy
821,1.0,accuracy
822,1.0,accuracy
823,1.0,accuracy
824,1.0,accuracy
825,0.0,accuracy
826,1.0,accuracy
827,0.0,accuracy
828,1.0,accuracy
829,1.0,accuracy
830,1.0,accuracy
831,1.0,accuracy
832,1.0,accuracy
833,1.0,accuracy
834,1.0,accuracy
835,1.0,accuracy
836,1.0,accuracy
837,1.0,accuracy
838,1.0,accuracy
839,0.0,accuracy
840,1.0,accuracy
841,1.0,accuracy
842,1.0,accuracy
843,1.0,accuracy
844,1.0,accuracy
845,1.0,accuracy
846,1.0,accuracy
847,1.0,accuracy
848,0.0,accuracy
849,1.0,accuracy
850,1.0,accuracy
851,1.0,accuracy
852,1.0,accuracy
853,1.0,accuracy
854,0.0,accuracy
855,1.0,accuracy
856,1.0,accuracy
857,0.0,accuracy
858,1.0,accuracy
859,1.0,accuracy
860,0.0,accuracy
861,1.0,accuracy
862,1.0,accuracy
863,1.0,accuracy
864,1.0,accuracy
865,1.0,accuracy
866,1.0,accuracy
867,1.0,accuracy
868,1.0,accuracy
869,0.0,accuracy
870,1.0,accuracy
871,1.0,accuracy
872,1.0,accuracy
873,1.0,accuracy
874,1.0,accuracy
875,1.0,accuracy
876,1.0,accuracy
877,1.0,accuracy
878,1.0,accuracy
879,1.0,accuracy
880,0.0,accuracy
881,0.0,accuracy
882,1.0,accuracy
883,1.0,accuracy
884,1.0,accuracy
885,0.0,accuracy
886,1.0,accuracy
887,1.0,accuracy
888,0.0,accuracy
889,1.0,accuracy
890,1.0,accuracy
891,1.0,accuracy
892,0.0,accuracy
893,1.0,accuracy
894,1.0,accuracy
